DocDate,PODate,ExCountry,CustomerName,BuyerDivision,MerchandiserName,StyleNo,StyleDesc,BaseFabricQuality,Season,ShipmentDate,DocNo,Images,PONo,Country,Combo,Column_Id,SizeGroupCode,Size,OrderQty
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J4YI16KBZP4,RIB MIDI SL T-SHIRT,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-226,,US01-2025-00947(IK-97065),UNITED STATES (WLS),BALLET PINK-G6K9/13-2807 TCX,6.0,*7-16,*16,12
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J4YI16KBZP4,RIB MIDI SL T-SHIRT,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-226,,US01-2025-00947(IK-97065),UNITED STATES (WLS),JET BLACK A996-JBLK,6.0,*7-16,*16,134
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J4YI16KBZP4,RIB MIDI SL T-SHIRT,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-226,,US01-2025-00947(IK-97065),UNITED STATES (WLS),PURE WHITE-G011/11-4001 TCX,6.0,*7-16,*16,140
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J5YK11KBZP4,RIB SS DRESS,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-243,,US01-2025-00948(IK-97066),UNITED STATES (WLS),JET BLACK A996-JBLK,6.0,*7-16,*16,114
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI28K6YW4,MIDI SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-255,,US01-2025-00949(IK-97067),UNITED STATES (WLS),PURE WHITE-G011/11-4001 TCX,6.0,*7-16,*16,9
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI28K6YW4,MIDI SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-255,,US01-2025-00949(IK-97067),UNITED STATES (WLS),SECRET BLUE-G7HR/19-4111 TCX,6.0,*7-16,*16,122
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI35KBPZ4,GMT DYE RIB CROP SL TOP,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,2/10/2025,ESS-APP-SO-2526-264,,US01-2025-00950(IK-97069),UNITED STATES (WLS),LIGHT BLUE SKY-A732/15-4031 TCX,6.0,*7-16,*16,100
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI35KBPZ4,GMT DYE RIB CROP SL TOP,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,2/10/2025,ESS-APP-SO-2526-264,,US01-2025-00950(IK-97069),UNITED STATES (WLS),SLIGHT PINK-G682/15-1614 TCX,6.0,*7-16,*16,100
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI38K6YW4,MIDI BOXY SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-266,,US01-2025-00952(IK-97071),UNITED STATES (WLS),KETCHUP RED-G5K9/18-1661 TCX,6.0,*7-16,*16,9
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI25KC484,GMT DYE SS T-SHIRT_CEREMONY,JACQUARD JERSEY/50% ORGANIC COTTON 50% COTTON/205 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-286,,US01-2025-00953(IK-97072),UNITED STATES (WLS),VINO-G577/19-1724 TCX,6.0,*7-16,*16,9
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI06K6YW4,CROP SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-162,,US11-2025-00879(EK-11048),UNITED STATES (WLS),BLOOMING AZALEA-A61T/15-2213 TCX,6.0,*7-16,*16,19
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI29KBZP4,RIB LS T-SHIRT,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-165,,US11-2025-00880(EK-11049),UNITED STATES (WLS),BLOOMING AZALEA-A61T/15-2213 TCX,6.0,*7-16,*16,18
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J4YI16KBZP4,RIB MIDI SL T-SHIRT,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-226,,US11-2025-01138(EK-11197),UNITED STATES (WLS),JET BLACK A996-JBLK,6.0,*7-16,*16,19
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J4YI16KBZP4,RIB MIDI SL T-SHIRT,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-226,,US11-2025-01138(EK-11197),UNITED STATES (WLS),PURE WHITE-G011/11-4001 TCX,6.0,*7-16,*16,19
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J5YK11KBZP4,RIB SS DRESS,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-243,,US11-2025-01139(EK-11198),UNITED STATES (WLS),JET BLACK A996-JBLK,6.0,*7-16,*16,34
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI28K6YW4,MIDI SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-255,,US11-2025-01140(EK-11199),UNITED STATES (WLS),SECRET BLUE-G7HR/19-4111 TCX,6.0,*7-16,*16,19
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI35KBPZ4,GMT DYE RIB CROP SL TOP,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,2/10/2025,ESS-APP-SO-2526-264,,US11-2025-01141(EK-11200),UNITED STATES (WLS),LIGHT BLUE SKY-A732/15-4031 TCX,6.0,*7-16,*16,21
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J6RI35KBPZ4,GMT DYE RIB CROP SL TOP,LYCRA DURBY RIB/50% ORGANIC COTTON 46% COTTON 4% LYCRA/230 GSM,PRESPRING-2026,2/10/2025,ESS-APP-SO-2526-264,,US11-2025-01141(EK-11200),UNITED STATES (WLS),SLIGHT PINK-G682/15-1614 TCX,6.0,*7-16,*16,21
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,N6RI26KCM20,GMT DYE JACQ JERSEY SS T-SHIRT,JACQUARD JERSEY/100% COTTON/180 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-182,,MA01-2025-02031,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,10.0,*3-6-6X7,*5,83
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,N6RI06K8HM4,SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-183,,MA01-2025-02031,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,10.0,*3-6-6X7,*5,92
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI08K8HM4,OVERSIZE SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-181,,IN01-2025-00059,INDIA,TANZANITE-A70K/19-3954 TCX,7.0,*7-16,*18,12
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L5RI32K8HM4,LS T-SHIRT,SINGLE JERSEY/50% ORGANIC 50% COTTON/160 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-282,,MA01-2025-02675,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,7.0,*2-14Y,*14,44
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L5RI32K8HM4,LS T-SHIRT,SINGLE JERSEY/50% ORGANIC 50% COTTON/160 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-282,,MA01-2025-02675,NETHERLANDS (CLL),SMART BLUE-G7V2/19-3924 TCX,7.0,*2-14Y,*14,25
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RP07KCM20,GMT DYE SS POLO,JACQUARD JERSEY/100% COTTON/180 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-186,,IN01-2025-00060,INDIA,ARCTIC SKY-G7N1,8.0,*2-14Y,*16,12
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI16K8HM4,OVERSIZE SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-285,,IN01-2025-00081,INDIA,PURE WHITE-G011/11-4001 TCX,7.0,*7-16,*18,12
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI25KC484,GMT DYE SS T-SHIRT_CEREMONY,JACQUARD JERSEY/50% ORGANIC COTTON 50% COTTON/205 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-286,,IN01-2025-00081,INDIA,JET BLACK A996-JBLK,7.0,*7-16,*18,12
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI25KC484,GMT DYE SS T-SHIRT_CEREMONY,JACQUARD JERSEY/50% ORGANIC COTTON 50% COTTON/205 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-286,,IN01-2025-00081,INDIA,VINO-G577/19-1724 TCX,7.0,*7-16,*18,12
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,N6RI03K8HM4,SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-185,,MA01-2025-02031,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,10.0,*3-6-6X7,*5,104
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,N6RI03K8HM4,SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-185,,MA01-2025-02031,NETHERLANDS (CLL),SPICY RED-G5D7/18-1657 TCX,10.0,*3-6-6X7,*5,100
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,N6RI02K8HM4,SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-187,,MA01-2025-02031,NETHERLANDS (CLL),JET BLACK A996-JBLK,10.0,*3-6-6X7,*5,142
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,N6RI02K8HM4,SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-187,,MA01-2025-02031,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,10.0,*3-6-6X7,*5,207
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,N6RI02K8HM4,SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-187,,MA01-2025-02031,NETHERLANDS (CLL),SPICY RED-G5D7/18-1657 TCX,10.0,*3-6-6X7,*5,105
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,H4BT01I3Z14,SS T SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-219,,MA01-2025-02675,NETHERLANDS (CLL),COTTON CANDY PINK-G65U/13-2802 TCX,10.0,*3-6-6X7,*5,77
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,H4BT01I3Z14,SS T SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-219,,MA01-2025-02675,NETHERLANDS (CLL),JET BLACK A996-JBLK,10.0,*3-6-6X7,*5,46
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,H4BT01I3Z14,SS T SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-219,,MA01-2025-02675,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,10.0,*3-6-6X7,*5,165
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,H4BT01I3Z14,SS T SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-219,,MA01-2025-02675,NETHERLANDS (CLL),SMART BLUE-G7V2/19-3924 TCX,10.0,*3-6-6X7,*5,80
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI02K8HM4,SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-177,,MA01-2025-02031,NETHERLANDS (CLL),JET BLACK A996-JBLK,7.0,*7-16,*18,88
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI02K8HM4,SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-177,,MA01-2025-02031,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,7.0,*7-16,*18,35
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI02K8HM4,SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-177,,MA01-2025-02031,NETHERLANDS (CLL),SPICY RED-G5D7/18-1657 TCX,7.0,*7-16,*18,29
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI02K8HM4,SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-177,,MA01-2025-02031,NETHERLANDS (CLL),TANZANITE-A70K/19-3954 TCX,7.0,*7-16,*18,39
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI07K8HM4,OVERSIZE GMT DYE SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-179,,MA01-2025-02031,NETHERLANDS (CLL),JET BLACK A996-JBLK,7.0,*7-16,*18,22
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI07K8HM4,OVERSIZE GMT DYE SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-179,,MA01-2025-02031,NETHERLANDS (CLL),MACCHIATO-G1K6/17-1038 TCX,7.0,*7-16,*18,37
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI07K8HM4,OVERSIZE GMT DYE SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-179,,MA01-2025-02031,NETHERLANDS (CLL),SMART BLUE-G7V2/19-3924 TCX,7.0,*7-16,*18,22
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI08K8HM4,OVERSIZE SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-181,,MA01-2025-02031,NETHERLANDS (CLL),TANZANITE-A70K/19-3954 TCX,7.0,*7-16,*18,16
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,K6RQ03KAD74,LS ACTIVE TOP,FRENCH TERRY/50% ORGANIC COTTON 50% COTTON/340 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-280,,MA01-2025-02675,NETHERLANDS (CLL),BLUSHED BRIDE-G62O/12-1310 TCX,10.0,*3-6-6X7,*5,106
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,K6RQ03KAD74,LS ACTIVE TOP,FRENCH TERRY/50% ORGANIC COTTON 50% COTTON/340 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-280,,MA01-2025-02675,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,10.0,*3-6-6X7,*5,87
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,N0BI22I3Z00,SS T-SHIRT,SINGLE JERSEY/100% COTTON/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-288,,MA01-2025-02675,NETHERLANDS (CLL),TRUE WHITE A000-TWHT,10.0,*3-6-6X7,*5,144
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI29KCM20,GMT DYE JACQ JERSEY SS T-SHIRT,JACQUARD JERSEY/100% COTTON/180 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-184,,MA01-2025-02031,NETHERLANDS (CLL),ARCTIC SKY-G7N1,7.0,*7-16,*18,13
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI29KCM20,GMT DYE JACQ JERSEY SS T-SHIRT,JACQUARD JERSEY/100% COTTON/180 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-184,,MA01-2025-02031,NETHERLANDS (CLL),JET BLACK A996-JBLK,7.0,*7-16,*18,62
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RI29KCM20,GMT DYE JACQ JERSEY SS T-SHIRT,JACQUARD JERSEY/100% COTTON/180 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-184,,MA01-2025-02031,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,7.0,*7-16,*18,49
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,N0BI26I3Z00,LS T-SHIRT,SINGLE JERSEY/100% COTTON/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-289,,MA01-2025-02675,NETHERLANDS (CLL),TRUE WHITE A000-TWHT,10.0,*3-6-6X7,*5,77
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,K6RI09K6YW4,SS T SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-275,,MA01-2025-02747,A,CHILI RED-G532/19-1557 TCX,10.0,*3-6-6X7,*5,74
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RP07KCM20,GMT DYE SS POLO,JACQUARD JERSEY/100% COTTON/180 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-186,,IN01-2025-00060,INDIA,JET BLACK A996-JBLK,8.0,*2-14Y,*16,12
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RP07KCM20,GMT DYE SS POLO,JACQUARD JERSEY/100% COTTON/180 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-186,,IN01-2025-00060,INDIA,PURE WHITE-G011/11-4001 TCX,8.0,*2-14Y,*16,12
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RP07KCM20,GMT DYE SS POLO,JACQUARD JERSEY/100% COTTON/180 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-186,,MA01-2025-02031,NETHERLANDS (CLL),ARCTIC SKY-G7N1,8.0,*2-14Y,*16,23
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,K6RI09K6YW4,SS T SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-275,,MA01-2025-02747,A,PURE WHITE-G011/11-4001 TCX,10.0,*3-6-6X7,*5,39
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,K6RI10K6YW4,HIGH LOW SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-276,,MA01-2025-02747,NETHERLANDS (CLL),BLOOMING AZALEA-A61T/15-2213 TCX,10.0,*3-6-6X7,*5,64
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,K6RI10K6YW4,HIGH LOW SS T-SHIRT,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/160 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-276,,MA01-2025-02747,NETHERLANDS (CLL),SECRET BLUE-G7HR/19-4111 TCX,10.0,*3-6-6X7,*5,59
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,K6RI18KB020,RIB SS T-SHIRT,Y/D DURBY RIB/100% COTTON/265 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-277,,MA01-2025-02747,A,STRIPE WHITE NAVY SI-SWNS,10.0,*3-6-6X7,*5,23
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,N6RI02K8HM4,SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-290,,MA01-2025-02747,NETHERLANDS (CLL),JET BLACK A996-JBLK,10.0,*3-6-6X7,*5,32
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,N6RI02K8HM4,SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-290,,MA01-2025-02747,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,10.0,*3-6-6X7,*5,32
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,N6RI02K8HM4,SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-290,,MA01-2025-02747,NETHERLANDS (CLL),SPICY RED-G5D7/18-1657 TCX,10.0,*3-6-6X7,*5,78
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J5RI46J1314,SS T-SHIRT_MINIME,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-235,,MA01-2025-02675,NETHERLANDS (CLL),BLUSHED BRIDE-G62O/12-1310 TCX,7.0,*4-14,*16,207
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J5RI46J1314,SS T-SHIRT_MINIME,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-235,,MA01-2025-02675,NETHERLANDS (CLL),JET BLACK A996-JBLK,7.0,*4-14,*16,275
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J5RI46J1314,SS T-SHIRT_MINIME,LYCRA JERSEY/50% ORGANIC COTTON 45% COTTON 5% ELASTANE/180 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-235,,MA01-2025-02675,NETHERLANDS (CLL),OCEAN SALT-G6K5/11-1302 TCX,7.0,*4-14,*16,211
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,J5YI42KCIV1,SS T-SHIRT_MINIME,STRETCHED RIB/50% ORGANIC COTTON 44% COTTON 6% ELASTANE/270 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-239,,MA01-2025-02675,NETHERLANDS (CLL),JET BLACK A996-JBLK,7.0,*4-14,*16,57
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,N6RI03K8HM4,SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-291,,MA01-2025-02747,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,10.0,*3-6-6X7,*5,26
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,N6RI03K8HM4,SS T-SHIRT,SINGLE JERSEY/50% ORGANIC COTTON 50% COTTON/160 GSM,PRESPRING-2026,8/9/2025,ESS-APP-SO-2526-291,,MA01-2025-02747,NETHERLANDS (CLL),SPICY RED-G5D7/18-1657 TCX,10.0,*3-6-6X7,*5,20
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L5BI16KCNQ4,HEAVY JERSEY SS T-SHIRT,HEAVY JERSEY/50% ORGANIC COTTON 50% COTTON/210 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-281,,MA01-2025-02675,NETHERLANDS (CLL),JET BLACK A996-JBLK,7.0,*2-16,*18,62
6/6/2025,6/6/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L5BI16KCNQ4,HEAVY JERSEY SS T-SHIRT,HEAVY JERSEY/50% ORGANIC COTTON 50% COTTON/210 GSM,PRESPRING-2026,7/9/2025,ESS-APP-SO-2526-281,,MA01-2025-02675,NETHERLANDS (CLL),PURE WHITE-G011/11-4001 TCX,7.0,*2-16,*18,60
24/5/2025,24/5/2025,,GUESS EUROPE KIDS,KIDS,SURESH R,L6RP07KCM20,GMT DYE SS POLO,JACQUARD JERSEY/100% COTTON/180 GSM,PRESPRING-2026,25/8/2025,ESS-APP-SO-2526-186,,MA01-2025-02031,NETHERLANDS (CLL),JET BLACK A996-JBLK,8.0,*2-14Y,*16,45
